1174,1226,844,1731,1305,1743
1174,1226,869,1747,1330,1729
1173,1226,894,1761,1353,1714
1172,1226,920,1775,1376,1699
1172,1226,948,1787,1399,1685
1172,1226,978,1798,1422,1672
1172,1227,1007,1808,1445,1658
1173,1227,1038,1816,1467,1644
1174,1226,1070,1822,1491,1631
1174,1227,1101,1827,1514,1618
1174,1227,1134,1830,1537,1604
1174,1228,1167,1831,1561,1591
1175,1228,1200,1831,1586,1577
1175,1228,1233,1829,1611,1563
1175,1228,1266,1825,1637,1550
1175,1228,1298,1819,1663,1535
1175,1228,1330,1811,1690,1521
1174,1228,1362,1802,1716,1506
1174,1228,1393,1791,1744,1490
1173,1228,1424,1777,1773,1475
1173,1228,1454,1762,1803,1459
1172,1228,1484,1745,1833,1443
1172,1228,1513,1727,1863,1427
1172,1228,1541,1707,1895,1410
1173,1228,1567,1684,1927,1394
1172,1228,1593,1661,1958,1378
1172,1228,1618,1635,1989,1362
1172,1227,1640,1608,2021,1347
1172,1227,1663,1580,2051,1332
1172,1227,1682,1550,2081,1318
1172,1227,1701,1518,2110,1306
1173,1226,1718,1485,2137,1294
1173,1226,1733,1451,2162,1283
1173,1226,1745,1415,2184,1273
1173,1226,1756,1378,2203,1266
1172,1226,1765,1341,2217,1258
1172,1225,1772,1303,2228,1252
1172,1225,1775,1264,2234,1246
1172,1225,1775,1224,2235,1241
1172,1225,1774,1184,2231,1236
1172,1225,1770,1145,2222,1229
1172,1225,1764,1107,2209,1221
1172,1225,1754,1069,2192,1213
1172,1225,1744,1033,2171,1203
1173,1225,1731,998,2149,1192
1173,1225,1716,963,2123,1180
1173,1225,1699,931,2096,1166
1174,1224,1680,900,2067,1152
1174,1224,1660,870,2038,1136
1174,1224,1639,843,2008,1120
1174,1224,1616,816,1977,1103
1174,1224,1591,791,1946,1086
1174,1224,1565,767,1915,1070
1174,1224,1539,745,1885,1051
1174,1224,1510,726,1856,1033
1175,1224,1482,707,1826,1016
1175,1224,1453,691,1798,999
1175,1224,1422,676,1770,982
1175,1224,1391,663,1742,965
1175,1224,1360,652,1715,950
1175,1224,1328,643,1690,932
1175,1225,1296,635,1664,916
1175,1225,1263,630,1640,900
