1187,1186,966,1733,1413,1668
1188,1186,997,1745,1438,1652
1189,1186,1028,1755,1464,1637
1189,1186,1060,1763,1490,1622
1190,1186,1094,1769,1516,1608
1191,1186,1127,1774,1542,1594
1191,1187,1161,1777,1568,1580
1191,1187,1195,1778,1595,1566
1191,1187,1231,1776,1620,1550
1191,1187,1264,1773,1648,1535
1191,1187,1298,1768,1675,1521
1191,1187,1332,1761,1704,1506
1191,1188,1366,1753,1733,1490
1191,1188,1399,1741,1763,1475
1191,1189,1432,1728,1794,1459
1191,1189,1463,1713,1826,1443
1192,1188,1495,1696,1857,1427
1192,1188,1525,1676,1890,1411
1191,1188,1553,1655,1922,1394
1191,1188,1581,1632,1954,1379
1191,1188,1607,1607,1986,1363
1191,1188,1632,1581,2018,1348
1191,1188,1656,1553,2051,1333
1191,1188,1678,1522,2081,1320
1191,1187,1698,1490,2110,1307
1191,1187,1717,1457,2137,1295
1192,1187,1733,1422,2162,1284
1192,1187,1748,1385,2185,1275
1192,1187,1760,1348,2203,1267
1193,1186,1770,1309,2217,1259
1193,1186,1777,1269,2226,1251
1193,1185,1781,1229,2230,1245
1193,1185,1782,1188,2230,1239
1193,1185,1781,1148,2223,1230
1193,1185,1777,1108,2212,1221
1193,1185,1770,1068,2197,1212
1193,1185,1760,1030,2178,1200
1193,1185,1749,993,2156,1188
1193,1185,1736,957,2131,1174
1193,1184,1719,922,2104,1157
1193,1184,1702,889,2076,1140
1193,1184,1682,857,2047,1123
1193,1185,1660,827,2017,1104
1193,1184,1637,799,1987,1085
1194,1184,1613,772,1956,1065
1194,1184,1586,747,1926,1045
1194,1184,1559,723,1896,1025
1194,1184,1531,702,1866,1005
1194,1184,1501,682,1837,985
1194,1184,1470,665,1808,965
1194,1184,1438,649,1780,946
1194,1184,1405,636,1752,927
1194,1184,1373,624,1726,908
1194,1184,1339,615,1700,889
1194,1184,1305,607,1674,870
1193,1184,1270,602,1649,852
1193,1184,1236,599,1624,833
1193,1184,1202,597,1599,816
1192,1185,1168,598,1575,796
1191,1185,1134,601,1551,777
1191,1185,1102,604,1527,759
1191,1185,1069,610,1503,740
1190,1185,1036,619,1478,721
1190,1185,1005,628,1453,701
1190,1185,976,638,1427,682
1189,1185,946,651,1399,661
1189,1185,919,664,1371,641
1189,1185,892,679,1341,622
1188,1185,866,694,1310,602
1188,1185,842,711,1276,583
1188,1185,819,729,1240,563
1187,1185,797,746,1203,546
1187,1185,777,765,1163,530
1187,1185,758,785,1121,514
1187,1185,740,805,1077,502
1187,1185,725,824,1030,491
1188,1185,710,844,981,482
1188,1185,697,864,931,477
1188,1185,684,884,878,475
1188,1185,673,903,824,477
1189,1185,664,922,769,484
1189,1185,655,941,713,494
1189,1185,647,959,657,509
1189,1185,640,977,601,529
1189,1185,634,995,546,553
1190,1185,629,1011,492,583
1190,1185,625,1028,440,618
1190,1185,620,1043,391,658
1190,1185,617,1059,344,703
1191,1185,615,1074,302,752
1191,1185,612,1088,264,806
1192,1185,611,1102,232,863
1193,1185,609,1115,205,924
1193,1185,608,1128,184,988
1193,1185,607,1141,169,1053
1194,1185,606,1154,161,1120
1194,1185,606,1167,160,1188
1194,1185,605,1180,165,1254
1194,1185,606,1193,177,1320
1194,1185,606,1206,196,1384
1194,1185,607,1221,220,1445
1193,1186,608,1236,250,1504
1193,1185,608,1249,285,1559
1193,1185,609,1264,324,1610
1192,1186,611,1280,368,1656
1192,1185,614,1297,414,1698
1192,1185,617,1313,463,1734
1192,1185,621,1331,514,1767
1191,1186,627,1350,566,1794
1192,1185,632,1368,620,1817
1191,1185,638,1387,673,1835
1191,1185,646,1407,728,1849
1191,1185,655,1427,781,1859
1191,1185,665,1448,833,1864
1192,1185,675,1468,884,1866
1192,1185,687,1489,934,1865
1192,1185,700,1510,982,1861
1192,1185,714,1531,1028,1853
1192,1185,731,1552,1072,1845
1192,1185,747,1572,1114,1833
1192,1185,765,1592,1153,1821
1192,1185,784,1612,1191,1806
1192,1185,805,1631,1227,1791
1193,1185,828,1649,1261,1775
1193,1185,851,1667,1293,1758
1193,1185,876,1683,1323,1742
1193,1185,902,1699,1353,1725
1193,1185,929,1714,1381,1708
1194,1185,957,1727,1408,1691
1194,1185,987,1739,1433,1673
1194,1186,1017,1750,1459,1657
1194,1186,1048,1758,1484,1641
1194,1186,1079,1766,1508,1624
1194,1186,1112,1771,1533,1608
1194,1186,1145,1775,1558,1592
1194,1186,1178,1776,1582,1576
1194,1186,1212,1776,1607,1560
1193,1186,1244,1776,1632,1544
1193,1186,1278,1771,1658,1528
1192,1186,1311,1766,1684,1512
1192,1186,1344,1758,1711,1495
1191,1187,1377,1748,1739,1479
1191,1187,1409,1736,1768,1462
1190,1187,1440,1723,1797,1445
1190,1187,1471,1707,1826,1428
1190,1186,1501,1689,1856,1410
1190,1187,1530,1670,1887,1393
1189,1187,1559,1649,1918,1375
1189,1187,1585,1625,1950,1358
1189,1187,1611,1600,1981,1341
1189,1187,1635,1573,2011,1324
1189,1187,1658,1545,2042,1308
1189,1186,1679,1515,2072,1293
1189,1186,1699,1484,2101,1279
1189,1186,1716,1450,2128,1265
1188,1186,1732,1415,2152,1253
1188,1186,1746,1380,2175,1242
1188,1186,1757,1342,2194,1233
1188,1186,1766,1303,2209,1223
1188,1186,1773,1264,2220,1216
1188,1185,1777,1225,2226,1208
1189,1185,1779,1185,2227,1201
1189,1185,1777,1145,2224,1194
1189,1185,1773,1105,2215,1186
1189,1185,1766,1066,2202,1177
1189,1185,1757,1028,2185,1167
1190,1185,1746,991,2165,1155
1190,1185,1732,955,2142,1143
1190,1185,1716,920,2116,1129
1190,1185,1699,888,2089,1115
1191,1185,1680,856,2061,1098
1191,1185,1658,826,2032,1082
1191,1185,1636,799,2001,1064
1192,1184,1611,772,1971,1046
1192,1184,1585,747,1940,1028
1192,1184,1559,724,1910,1009
1192,1184,1530,703,1880,991
1192,1184,1501,683,1850,972
1193,1184,1471,666,1821,953
1193,1184,1440,650,1792,935
1193,1184,1408,637,1764,917
1193,1184,1375,625,1737,899
1193,1184,1343,616,1710,880
1194,1184,1310,608,1684,863
1194,1184,1276,603,1659,846
1194,1184,1243,599,1634,829
1194,1184,1210,597,1609,811
1194,1184,1176,597,1585,793
1193,1185,1143,600,1561,776
1193,1185,1111,603,1537,758
1193,1185,1079,609,1513,741
1193,1185,1047,616,1488,722
1193,1185,1017,624,1463,704
1193,1185,987,635,1437,686
1193,1185,958,647,1411,666
1193,1185,930,660,1384,648
1193,1185,904,674,1356,630
1193,1185,879,689,1325,610
1193,1185,854,706,1293,592
1193,1185,831,722,1260,574
1193,1185,810,740,1224,557
1193,1185,790,758,1186,541
1193,1185,770,777,1147,526
1193,1185,752,797,1106,513
1193,1185,736,816,1060,502
1192,1185,721,836,1016,493
1192,1185,707,856,967,486
1192,1185,693,876,917,482
1192,1185,682,897,865,482
1192,1185,671,914,812,485
1192,1185,662,933,758,493
1191,1185,653,952,704,504
1191,1185,645,970,649,520
1191,1185,639,989,594,540
1191,1185,632,1005,541,565
1191,1185,627,1022,488,595
1191,1185,623,1038,438,629
1191,1185,619,1054,390,668
1191,1185,616,1070,344,712
1191,1185,612,1084,302,760
1191,1185,610,1099,265,812
1191,1185,608,1112,233,867
1191,1185,607,1126,205,927
1191,1185,605,1138,184,988
1190,1185,604,1151,168,1052
1190,1185,604,1165,159,1117
1190,1185,604,1177,156,1183
1190,1185,603,1190,160,1248
1190,1185,603,1202,169,1313
1190,1185,604,1217,186,1376
1190,1185,605,1231,208,1437
1190,1185,604,1242,236,1495
1190,1185,606,1257,268,1551
1190,1185,607,1271,305,1602
1190,1185,610,1287,346,1649
1189,1185,613,1302,391,1691
1189,1185,616,1319,438,1730
1189,1185,621,1336,487,1764
1190,1185,626,1353,539,1793
1189,1185,630,1371,590,1818
1189,1185,637,1389,644,1838
1189,1185,644,1408,697,1854
1189,1185,653,1428,749,1867
1189,1185,662,1448,802,1874
1189,1185,671,1467,853,1878
1189,1185,683,1487,903,1880
1190,1185,696,1507,952,1878
1190,1185,710,1528,998,1873
1190,1185,725,1548,1044,1865
1190,1185,741,1568,1087,1856
1190,1185,758,1588,1128,1844
1190,1185,777,1607,1167,1833
1190,1185,798,1626,1205,1818
1190,1185,819,1643,1241,1803
1190,1186,841,1661,1275,1788
1191,1185,865,1678,1306,1771
1191,1185,891,1694,1337,1755
1191,1186,917,1708,1367,1739
1192,1186,944,1722,1395,1721
1192,1186,972,1734,1423,1706
1192,1186,1002,1745,1449,1688
1193,1186,1031,1755,1475,1672
1193,1186,1063,1762,1501,1656
1193,1186,1094,1769,1527,1640
1194,1186,1126,1773,1552,1623
1194,1186,1159,1776,1578,1608
1194,1186,1192,1777,1603,1592
1194,1186,1225,1776,1630,1577
1194,1186,1258,1774,1657,1561
1194,1186,1292,1769,1683,1544
1194,1186,1324,1763,1711,1529
1194,1186,1357,1755,1738,1513
1194,1186,1390,1744,1767,1496
1194,1187,1422,1732,1796,1480
1194,1187,1453,1718,1826,1464
1194,1186,1483,1702,1856,1447
1194,1186,1513,1684,1887,1431
1194,1186,1542,1664,1918,1414
1194,1186,1569,1642,1949,1398
1194,1186,1596,1619,1980,1382
1194,1186,1621,1594,2011,1366
1193,1186,1645,1567,2041,1351
1193,1186,1668,1538,2071,1337
1193,1186,1688,1508,2099,1323
1193,1186,1707,1476,2126,1310
1193,1186,1724,1442,2151,1298
1192,1186,1740,1408,2174,1288
1192,1186,1753,1372,2193,1277
1192,1186,1763,1334,2208,1268
1192,1186,1772,1296,2220,1259
1192,1185,1777,1257,2227,1251
1192,1185,1780,1217,2229,1243
1191,1185,1781,1178,2227,1235
1191,1185,1779,1138,2220,1226
1191,1185,1774,1099,2209,1216
1191,1185,1767,1061,2194,1206
1191,1185,1758,1024,2175,1193
1191,1185,1746,988,2154,1179
1191,1185,1732,953,2130,1164
1191,1185,1716,919,2104,1148
1191,1185,1698,886,2078,1131
1191,1185,1679,855,2050,1113
1191,1184,1657,826,2021,1094
1190,1185,1635,799,1992,1075
1190,1185,1610,772,1963,1055
1190,1184,1584,748,1934,1035
1190,1184,1558,725,1905,1015
1190,1184,1530,704,1876,995
1190,1184,1500,685,1848,975
1190,1184,1471,667,1821,954
1190,1184,1440,652,1794,934
1190,1184,1408,638,1768,914
1190,1184,1376,626,1742,894
1190,1184,1344,617,1716,874
1190,1184,1312,609,1691,855
1190,1184,1278,603,1667,836
1190,1184,1245,599,1643,816
1190,1184,1213,597,1620,796
1190,1184,1180,597,1596,776
1190,1184,1147,599,1572,756
1190,1184,1116,602,1548,737
1189,1184,1084,607,1524,716
1189,1184,1053,614,1499,695
1189,1185,1024,621,1474,675
1189,1185,995,631,1447,653
1189,1185,967,642,1420,631
1189,1185,940,654,1391,611
1190,1185,914,667,1360,589
1190,1185,889,681,1328,569
1190,1185,866,695,1294,548
1190,1185,844,711,1258,529
1190,1185,822,727,1221,511
1190,1185,803,744,1179,493
1191,1185,784,762,1138,479
1191,1185,767,780,1091,465
1191,1185,751,797,1046,454
1191,1185,736,815,995,445
1191,1185,723,833,945,440
1192,1185,710,851,892,438
1192,1185,698,868,838,439
1192,1185,687,887,783,445
1192,1185,678,903,727,455
1193,1185,669,919,672,469
1193,1185,662,936,616,488
1193,1185,655,951,561,512
1193,1185,648,966,508,539
1193,1185,643,982,456,573
1194,1185,637,996,407,611
1194,1185,633,1010,360,654
1193,1185,628,1023,318,700
1194,1185,625,1036,280,751
1193,1185,622,1049,246,805
1194,1185,619,1062,218,864
1193,1185,617,1074,195,923
1193,1185,614,1086,178,986
1193,1185,612,1098,168,1050
1193,1185,611,1111,164,1114
1193,1185,609,1122,165,1178
1193,1185,608,1135,174,1242
1193,1185,606,1147,187,1303
1193,1185,606,1161,207,1363
1193,1185,606,1175,232,1421
1193,1185,605,1189,262,1476
1193,1185,605,1203,296,1527
1193,1185,606,1220,333,1574
1193,1185,608,1236,374,1617
1192,1185,609,1251,418,1657
1192,1185,610,1268,464,1692
1192,1185,612,1285,512,1722
1192,1185,616,1304,560,1749
1192,1185,620,1322,610,1771
1192,1185,626,1343,659,1790
1192,1185,630,1361,710,1804
1192,1185,637,1382,759,1815
1192,1185,644,1402,808,1821
1191,1185,653,1423,855,1825
1191,1185,663,1445,902,1825
1191,1185,673,1465,947,1823
1191,1185,685,1487,990,1818
1191,1185,698,1508,1031,1811
1191,1185,712,1529,1071,1803
1190,1185,728,1551,1108,1792
1190,1185,744,1571,1144,1780
1190,1185,762,1591,1178,1767
1190,1185,781,1611,1209,1754
1190,1185,802,1630,1240,1740
1190,1185,823,1649,1268,1724
1190,1185,847,1666,1296,1710
1190,1185,871,1683,1322,1695
1190,1185,896,1699,1347,1680
1190,1185,922,1713,1372,1665
1189,1186,949,1726,1395,1649
1189,1186,978,1738,1417,1634
1189,1186,1006,1749,1440,1620
1189,1186,1037,1757,1463,1606
1189,1186,1068,1765,1485,1592
1189,1186,1100,1770,1508,1578
1189,1186,1131,1775,1531,1564
1190,1186,1164,1777,1554,1549
1190,1186,1197,1777,1578,1535
1190,1186,1229,1776,1602,1521
1190,1186,1262,1773,1627,1507
1190,1186,1295,1768,1653,1492
1190,1186,1328,1761,1680,1478
1190,1186,1360,1753,1707,1462
1190,1186,1393,1742,1734,1447
1190,1186,1424,1729,1763,1431
1190,1186,1455,1715,1792,1415
1190,1186,1486,1699,1822,1398
1191,1186,1515,1681,1853,1381
1191,1186,1543,1661,1884,1365
1191,1186,1571,1640,1916,1348
1191,1186,1597,1616,1948,1332
1191,1186,1622,1591,1979,1315
1192,1186,1645,1564,2011,1299
1192,1186,1668,1537,2041,1284
1192,1186,1688,1507,2071,1269
1192,1186,1707,1476,2101,1256
1193,1186,1724,1443,2129,1244
1193,1186,1739,1409,2153,1232
1193,1186,1752,1373,2176,1222
1193,1186,1763,1336,2197,1214
1193,1185,1772,1299,2212,1206
1193,1185,1778,1261,2223,1199
1193,1185,1781,1221,2230,1194
1193,1185,1783,1183,2232,1188
1193,1185,1781,1143,2229,1183
1193,1185,1777,1105,2221,1177
1193,1185,1770,1066,2208,1170
1193,1185,1761,1029,2191,1163
1193,1185,1750,993,2171,1152
1193,1185,1736,958,2147,1142
1193,1185,1721,924,2122,1131
1193,1185,1704,892,2094,1118
1193,1185,1684,861,2065,1103
