1201,1221,977,1782,1437,1744
1202,1221,1008,1793,1466,1732
1203,1221,1039,1803,1494,1720
1204,1221,1072,1811,1522,1709
1204,1222,1105,1818,1551,1698
1204,1222,1138,1822,1579,1686
1204,1222,1171,1825,1608,1674
1204,1223,1205,1826,1637,1663
1204,1223,1240,1825,1667,1652
1204,1223,1273,1823,1697,1640
1204,1223,1307,1818,1728,1629
1204,1223,1341,1811,1760,1617
1204,1224,1375,1803,1792,1605
1205,1224,1409,1792,1826,1594
1205,1224,1442,1780,1859,1582
1205,1224,1474,1765,1893,1570
1205,1224,1505,1748,1926,1559
1205,1224,1535,1730,1960,1548
1204,1224,1564,1708,1992,1537
1202,1224,1592,1686,2024,1526
1201,1224,1617,1662,2055,1515
1200,1224,1642,1634,2085,1506
1198,1225,1666,1606,2113,1497
1196,1225,1688,1576,2140,1488
1195,1224,1707,1544,2164,1480
1194,1224,1725,1510,2185,1473
1192,1224,1741,1475,2201,1466
1191,1224,1755,1437,2215,1459
1190,1224,1768,1400,2224,1451
1189,1224,1777,1360,2229,1443
1189,1223,1784,1320,2229,1434
1188,1223,1789,1280,2225,1425
1187,1223,1790,1239,2216,1413
1187,1222,1790,1199,2204,1399
1187,1222,1787,1159,2188,1385
1188,1221,1782,1120,2170,1367
1189,1221,1775,1082,2150,1348
1189,1221,1765,1044,2128,1328
1190,1220,1753,1008,2104,1306
1191,1220,1740,972,2080,1283
1192,1220,1724,938,2056,1259
1194,1220,1706,906,2031,1234
1195,1220,1687,874,2006,1208
1196,1220,1667,845,1981,1182
1197,1220,1644,817,1957,1156
1199,1220,1620,790,1933,1130
1200,1220,1594,766,1909,1104
1201,1220,1568,742,1885,1079
1203,1220,1540,721,1862,1052
1204,1220,1510,702,1840,1027
1205,1220,1481,685,1818,1002
1206,1220,1450,670,1796,976
1207,1220,1417,657,1774,952
1208,1220,1385,645,1753,926
1208,1220,1351,637,1732,900
1209,1220,1318,629,1711,875
1209,1220,1285,624,1689,849
1209,1220,1250,621,1667,823
1209,1220,1217,620,1645,797
1208,1220,1183,620,1622,771
1207,1220,1150,623,1598,743
1206,1221,1118,627,1572,715
1206,1221,1086,632,1546,688
1205,1221,1054,640,1517,659
1205,1221,1024,648,1487,630
1204,1221,995,658,1454,602
1202,1221,967,669,1420,574
1201,1221,939,682,1383,547
1200,1221,913,694,1342,520
1199,1221,888,707,1300,495
1196,1221,864,721,1253,470
1195,1221,841,737,1204,449
1194,1221,820,751,1152,429
1192,1221,800,766,1098,413
1190,1221,781,781,1041,399
1189,1221,764,797,982,389
1188,1221,748,813,921,384
1187,1221,734,829,859,383
1186,1221,721,842,796,388
1186,1221,710,857,733,397
1186,1221,699,871,671,411
1187,1221,690,885,609,432
1188,1221,682,898,549,458
1189,1221,674,911,491,490
1190,1221,668,925,436,528
1191,1221,663,936,385,571
1193,1221,658,948,338,620
1195,1221,654,959,297,673
1196,1221,650,971,261,730
1197,1221,646,982,231,791
1199,1221,643,994,207,854
1200,1221,639,1005,190,921
1201,1221,636,1018,181,988
1202,1221,633,1030,176,1055
1203,1221,629,1042,180,1122
1204,1221,626,1055,190,1188
1204,1221,623,1069,204,1252
1205,1221,620,1083,226,1314
1205,1221,617,1098,252,1373
1205,1221,614,1113,283,1429
1205,1222,612,1130,318,1480
1206,1221,610,1147,356,1528
1206,1222,608,1165,398,1571
1206,1221,606,1183,442,1610
1205,1222,605,1202,488,1645
1205,1222,605,1222,534,1675
1205,1222,605,1243,582,1701
1205,1222,605,1265,630,1723
1204,1222,606,1287,678,1739
1201,1222,607,1309,724,1753
1200,1222,609,1331,771,1762
1199,1222,612,1355,815,1768
1197,1222,616,1379,859,1770
1195,1222,622,1403,901,1769
1194,1222,628,1427,941,1765
1193,1222,637,1452,979,1759
1191,1222,646,1476,1015,1751
1190,1222,657,1501,1050,1742
1190,1222,669,1525,1083,1731
1189,1222,683,1549,1113,1718
1190,1221,700,1573,1142,1705
1189,1222,718,1596,1169,1690
1190,1221,736,1619,1194,1675
1190,1222,757,1641,1218,1661
1190,1222,779,1663,1240,1645
1191,1222,802,1682,1261,1631
1192,1222,827,1702,1281,1616
1194,1222,853,1720,1300,1602
1194,1222,880,1738,1318,1588
1195,1222,910,1753,1334,1573
1196,1223,939,1768,1352,1560
1197,1223,969,1782,1368,1547
1198,1223,1001,1793,1384,1535
1199,1223,1034,1803,1401,1522
1200,1223,1067,1812,1418,1511
1201,1223,1102,1818,1434,1498
1202,1223,1136,1823,1452,1486
1204,1223,1170,1826,1470,1474
1204,1224,1206,1827,1488,1460
1205,1224,1242,1826,1506,1447
1206,1224,1276,1824,1525,1434
1206,1224,1311,1819,1545,1420
1206,1224,1346,1811,1566,1404
1207,1224,1380,1802,1587,1389
1207,1224,1414,1791,1608,1372
1206,1224,1446,1778,1630,1354
1206,1224,1478,1764,1653,1335
1205,1224,1509,1745,1676,1315
1205,1224,1538,1727,1700,1294
1204,1224,1566,1707,1724,1273
1202,1224,1592,1684,1749,1250
1201,1223,1618,1661,1775,1225
1200,1223,1642,1634,1801,1201
1199,1223,1664,1607,1827,1175
1197,1223,1685,1579,1854,1149
1196,1223,1704,1549,1882,1123
1195,1223,1722,1518,1910,1096
1194,1223,1737,1485,1939,1070
1194,1222,1751,1452,1968,1044
1192,1223,1764,1418,1996,1019
1192,1222,1774,1382,2025,995
1191,1222,1782,1345,2053,972
1191,1222,1788,1308,2081,952
1191,1221,1792,1270,2106,934
1190,1221,1794,1231,2130,918
1190,1221,1793,1192,2151,904
1191,1221,1789,1152,2170,894
1191,1221,1784,1113,2184,887
1191,1220,1775,1073,2194,883
1192,1220,1765,1034,2198,881
1193,1220,1752,997,2197,882
1194,1220,1736,960,2190,883
1195,1220,1720,925,2178,888
1195,1220,1700,891,2160,890
1196,1220,1679,860,2138,893
1198,1220,1656,831,2112,897
1199,1220,1633,803,2083,899
1200,1220,1607,777,2052,901
1201,1220,1581,754,2018,902
1202,1220,1554,732,1983,902
1203,1220,1526,712,1947,902
1204,1220,1495,695,1909,902
1205,1220,1466,679,1872,901
1205,1220,1435,665,1834,900
1205,1220,1403,653,1796,898
1205,1220,1371,643,1758,897
1205,1220,1339,634,1721,896
1205,1220,1305,628,1684,894
1205,1220,1272,623,1648,893
1204,1220,1239,620,1613,893
1204,1220,1205,620,1579,893
1203,1220,1172,621,1546,894
1202,1220,1139,623,1513,895
1201,1220,1106,628,1483,897
1200,1220,1073,634,1453,900
1200,1220,1040,642,1424,902
1199,1220,1010,651,1396,906
1198,1220,979,662,1369,910
1196,1221,948,674,1344,914
1195,1221,919,689,1320,920
1195,1221,891,703,1297,926
1194,1221,863,720,1275,931
1194,1221,837,737,1255,937
1193,1221,812,756,1236,944
1193,1220,788,776,1217,950
1192,1221,766,797,1200,957
1192,1221,744,821,1184,965
1192,1221,726,843,1170,973
1192,1221,707,867,1156,980
1192,1221,690,892,1143,988
1193,1221,674,917,1131,996
1194,1221,661,943,1120,1004
1194,1221,649,970,1109,1011
1195,1221,637,997,1100,1020
1195,1221,628,1026,1090,1026
1196,1221,620,1053,1082,1035
1197,1221,613,1082,1074,1043
1198,1221,607,1110,1066,1051
1199,1221,604,1140,1059,1058
1200,1221,602,1169,1053,1067
1200,1221,600,1198,1046,1074
1201,1221,600,1227,1039,1081
1202,1221,602,1258,1033,1089
1203,1221,604,1286,1027,1097
1204,1221,609,1315,1021,1105
1204,1221,614,1344,1014,1112
1204,1222,621,1373,1008,1120
1204,1222,629,1402,1002,1128
1205,1221,639,1430,997,1137
1204,1222,650,1458,990,1145
1204,1222,662,1485,985,1154
1204,1222,676,1512,979,1162
1204,1222,691,1538,972,1171
1203,1222,707,1564,966,1180
1202,1222,724,1588,959,1190
1201,1222,742,1612,952,1200
1201,1222,762,1635,945,1210
1200,1222,783,1657,938,1222
1199,1222,805,1678,931,1233
1199,1222,828,1697,924,1246
1198,1222,852,1717,918,1259
1197,1222,878,1734,911,1273
1196,1222,904,1750,905,1287
1195,1222,931,1764,898,1304
1195,1222,959,1778,892,1321
1194,1223,989,1790,887,1339
1194,1222,1018,1800,882,1359
1194,1222,1049,1809,879,1379
1193,1223,1081,1815,876,1401
1193,1222,1112,1821,874,1425
1193,1222,1145,1824,873,1450
1193,1222,1177,1826,874,1477
1194,1222,1210,1826,877,1505
1194,1222,1243,1824,882,1536
1194,1222,1276,1821,889,1568
1195,1222,1308,1816,899,1602
1195,1222,1340,1809,912,1637
1195,1222,1372,1800,928,1673
1196,1222,1403,1790,949,1711
1196,1222,1433,1778,973,1749
1197,1222,1463,1765,1002,1787
1198,1222,1491,1751,1036,1825
1199,1222,1518,1735,1075,1863
1199,1222,1543,1719,1119,1898
1200,1222,1568,1701,1168,1932
1200,1222,1589,1683,1224,1963
1201,1222,1611,1665,1285,1990
1201,1222,1631,1646,1350,2012
1201,1222,1648,1628,1421,2028
1202,1222,1665,1609,1495,2037
1202,1222,1680,1590,1573,2038
1202,1223,1694,1572,1653,2031
1202,1222,1706,1554,1734,2014
1202,1223,1716,1538,1815,1987
1201,1223,1726,1521,1893,1950
1201,1223,1735,1506,1968,1902
1201,1223,1742,1490,2037,1843
1201,1223,1749,1474,2097,1776
1200,1223,1756,1460,2149,1699
1200,1223,1761,1445,2189,1615
1200,1222,1767,1430,2216,1526
1199,1223,1771,1414,2231,1435
1199,1222,1776,1398,2233,1343
1198,1222,1780,1380,2222,1253
1197,1222,1784,1362,2201,1166
1197,1222,1788,1342,2169,1084
1196,1222,1792,1321,2129,1008
1196,1222,1794,1298,2082,938
1195,1222,1796,1274,2030,877
1195,1222,1798,1249,1973,823
1195,1222,1798,1222,1913,776
1195,1221,1797,1194,1853,736
1195,1221,1794,1165,1791,705
1195,1221,1792,1136,1730,679
1195,1221,1786,1105,1671,659
1195,1221,1779,1074,1613,644
1195,1221,1771,1043,1558,635
1196,1221,1761,1012,1505,629
1196,1221,1748,980,1454,626
1197,1220,1734,949,1407,626
1198,1220,1719,920,1362,628
1199,1220,1702,891,1320,633
1199,1220,1682,862,1280,639
1200,1220,1661,835,1242,645
1200,1220,1639,809,1206,652
1201,1220,1615,784,1171,659
1201,1220,1589,761,1138,668
1201,1220,1562,739,1107,676
1202,1220,1535,719,1076,684
1202,1220,1505,701,1045,692
1203,1220,1476,684,1016,700
1203,1220,1445,670,986,708
1203,1220,1414,657,957,716
1203,1220,1382,647,929,724
1203,1220,1350,638,900,732
1203,1220,1318,630,871,740
1203,1220,1284,626,842,747
1203,1220,1253,621,813,755
1202,1220,1220,620,784,763
1202,1220,1188,620,755,771
1201,1220,1155,622,725,779
1201,1220,1125,625,696,787
1200,1220,1094,629,666,795
1200,1220,1063,636,637,804
1199,1220,1033,643,607,812
1198,1221,1004,653,577,820
1197,1221,975,663,548,828
1196,1221,947,674,519,836
1195,1221,920,688,490,844
1195,1221,894,701,462,852
1194,1221,869,716,434,860
1194,1221,845,732,408,867
1193,1221,821,750,382,875
1193,1221,799,767,357,882
1193,1221,778,786,333,889
1193,1220,758,806,310,896
1193,1221,739,827,289,902
1193,1221,722,848,269,908
1193,1221,705,871,250,914
1194,1221,690,894,234,921
1194,1221,675,918,219,926
1195,1221,662,943,206,932
1195,1221,650,967,195,939
1195,1221,640,993,185,944
1196,1221,630,1019,179,950
1197,1221,622,1046,174,956
1197,1221,615,1073,172,964
1198,1221,609,1100,171,971
1199,1221,605,1127,173,979
1199,1221,602,1155,176,987
1200,1221,600,1182,182,996
1200,1221,599,1210,189,1006
1201,1221,600,1237,198,1017
1201,1221,602,1265,209,1028
1202,1221,604,1291,221,1041
1202,1221,608,1318,234,1053
1202,1222,613,1345,248,1067
1202,1222,619,1371,263,1081
1203,1222,626,1397,279,1096
1203,1222,635,1422,296,1112
1202,1222,644,1448,313,1127
1202,1222,654,1472,332,1144
1201,1222,666,1497,350,1161
1201,1222,678,1520,369,1178
1200,1222,691,1543,389,1196
1200,1222,705,1566,408,1213
1200,1222,722,1588,429,1231
1199,1222,738,1610,449,1250
1199,1222,755,1630,470,1267
1198,1222,773,1650,491,1285
1197,1222,793,1669,512,1304
1197,1222,814,1687,533,1321
1196,1222,836,1705,555,1338
1196,1222,859,1722,576,1357
1196,1222,882,1738,598,1373
1196,1222,907,1752,619,1391
1195,1222,933,1765,641,1408
1195,1222,960,1777,663,1424
1195,1222,988,1789,685,1440
1195,1222,1016,1798,706,1456
1195,1222,1046,1807,728,1472
1195,1223,1076,1814,750,1487
1196,1222,1107,1819,771,1502
1196,1222,1139,1823,793,1517
1196,1223,1170,1826,815,1531
1197,1223,1204,1826,837,1546
1198,1223,1237,1825,859,1560
1199,1222,1270,1822,880,1574
1199,1223,1303,1817,902,1589
1199,1223,1336,1811,924,1603
1200,1223,1369,1803,946,1617
1200,1223,1402,1792,969,1632
1200,1223,1434,1780,992,1646
1201,1223,1465,1767,1016,1661
1201,1223,1496,1751,1041,1676
1202,1223,1526,1733,1067,1691
1202,1223,1555,1713,1094,1706
1202,1223,1582,1692,1122,1722
1202,1223,1608,1670,1152,1738
1202,1223,1633,1645,1184,1753
1201,1223,1656,1620,1219,1768
1201,1223,1677,1593,1257,1782
1201,1223,1697,1566,1297,1795
1200,1223,1715,1538,1340,1806
1200,1223,1731,1509,1386,1815
1200,1222,1745,1480,1436,1822
1199,1223,1758,1450,1488,1824
1199,1222,1768,1421,1544,1824
1198,1222,1777,1391,1603,1818
1197,1222,1784,1362,1664,1808
1196,1223,1789,1333,1727,1791
1196,1222,1792,1305,1792,1766
1195,1222,1796,1279,1857,1736
1195,1222,1797,1253,1920,1698
1195,1222,1797,1228,1983,1650
1194,1222,1796,1205,2042,1595
1194,1222,1795,1183,2096,1532
1194,1221,1793,1162,2143,1461
1194,1221,1791,1143,2183,1383
1194,1221,1787,1124,2214,1298
1193,1221,1784,1107,2233,1210
1194,1221,1781,1090,2240,1118
1194,1221,1778,1075,2235,1026
1194,1221,1775,1060,2217,936
1195,1221,1770,1045,2186,849
1195,1221,1766,1030,2143,768
1195,1221,1761,1014,2090,694
1196,1220,1756,999,2029,629
1196,1221,1750,982,1960,574
1197,1221,1743,965,1888,529
1198,1221,1734,947,1811,494
1199,1220,1724,928,1733,469
1200,1220,1714,909,1656,453
1200,1220,1702,889,1581,445
1201,1220,1689,869,1507,446
1201,1220,1674,848,1437,455
1202,1220,1657,829,1371,468
1203,1220,1640,808,1309,489
