1200,1164,1018,1725,1400,1485
1200,1164,1045,1734,1414,1474
1199,1164,1073,1741,1429,1462
1199,1164,1102,1747,1444,1450
1199,1164,1131,1751,1458,1439
1199,1165,1161,1754,1474,1427
1200,1164,1192,1755,1490,1415
1200,1164,1223,1754,1507,1403
1200,1164,1253,1753,1524,1390
1200,1165,1284,1750,1542,1378
1200,1165,1315,1744,1560,1364
1200,1164,1346,1736,1580,1350
1200,1164,1375,1729,1599,1336
1200,1164,1405,1719,1620,1320
1200,1164,1434,1706,1640,1304
1199,1164,1462,1693,1661,1287
1199,1164,1490,1678,1683,1269
1199,1164,1518,1661,1706,1251
1199,1164,1545,1644,1730,1232
1200,1164,1570,1624,1755,1212
1200,1164,1595,1603,1781,1191
1200,1164,1618,1580,1806,1170
1200,1164,1641,1556,1833,1148
1200,1163,1662,1531,1859,1126
1200,1163,1681,1505,1887,1103
1199,1163,1699,1478,1914,1081
1199,1163,1715,1449,1942,1059
1199,1163,1731,1420,1968,1037
1199,1163,1744,1389,1996,1016
1199,1163,1756,1358,2024,995
1199,1163,1767,1326,2052,976
1200,1162,1775,1292,2077,959
1200,1162,1782,1258,2102,942
1201,1162,1787,1224,2126,928
1201,1162,1790,1189,2148,916
1201,1162,1791,1153,2167,906
1201,1162,1789,1117,2182,898
1202,1162,1785,1080,2194,893
1202,1161,1780,1045,2201,890
1202,1161,1771,1009,2204,889
1202,1161,1761,974,2202,889
1202,1161,1748,940,2195,890
1202,1161,1733,907,2182,891
1202,1161,1717,876,2166,893
1202,1161,1698,846,2146,895
1201,1161,1679,817,2122,896
1201,1161,1657,791,2096,897
1201,1161,1636,765,2067,896
1201,1161,1612,741,2036,895
1201,1161,1587,719,2005,893
1201,1161,1563,699,1972,891
1200,1161,1538,680,1939,888
1200,1161,1511,663,1904,885
1200,1161,1484,647,1870,882
1200,1161,1456,633,1836,878
1199,1161,1428,620,1802,874
1199,1161,1398,609,1769,870
1199,1161,1370,599,1735,866
1199,1161,1341,591,1703,863
1198,1161,1311,586,1672,860
1198,1161,1282,580,1641,856
1198,1161,1253,577,1611,854
1198,1161,1223,575,1582,851
1198,1161,1194,575,1554,849
1198,1161,1165,575,1527,848
1198,1161,1136,578,1501,847
1198,1161,1108,582,1476,846
1198,1161,1080,586,1451,846
1198,1161,1052,593,1428,846
1198,1161,1025,601,1405,846
1198,1161,999,609,1384,848
1199,1161,973,619,1364,849
1199,1161,948,631,1344,851
1199,1161,924,643,1326,852
1200,1161,901,656,1308,854
1200,1161,878,671,1291,856
1200,1161,856,686,1275,859
1200,1162,835,702,1259,862
1201,1162,815,719,1245,864
1201,1162,796,737,1230,867
1201,1162,777,756,1216,869
1202,1162,760,776,1202,871
1202,1162,743,795,1189,874
1202,1162,728,816,1176,877
1201,1163,713,837,1164,880
1201,1163,699,859,1151,882
1201,1162,686,882,1139,885
1200,1163,673,903,1126,887
1200,1163,662,926,1114,890
1200,1163,653,950,1102,892
1200,1163,644,974,1089,894
1199,1163,636,997,1077,897
1199,1163,629,1021,1065,899
1199,1163,624,1045,1053,902
1199,1163,620,1070,1041,905
1199,1163,616,1094,1028,908
1200,1163,613,1118,1016,911
1200,1162,612,1142,1003,914
1199,1163,612,1167,989,917
1199,1163,612,1191,976,922
1199,1163,613,1215,961,927
1199,1163,615,1239,947,931
1199,1162,618,1262,932,937
1199,1162,623,1286,918,943
1199,1162,628,1310,901,949
1199,1162,635,1333,886,956
1199,1162,642,1355,870,965
1199,1162,651,1378,853,974
1199,1162,660,1400,838,984
1199,1162,670,1422,821,995
1200,1162,681,1443,804,1008
1200,1162,693,1463,788,1022
1200,1162,706,1484,771,1037
1200,1162,720,1504,755,1053
1201,1162,735,1523,738,1071
1201,1162,750,1542,722,1090
1201,1162,766,1560,706,1111
1202,1162,782,1577,690,1134
1202,1162,800,1593,675,1159
1203,1162,818,1609,661,1185
1203,1162,835,1624,647,1214
1202,1163,853,1639,635,1244
1202,1163,873,1652,624,1276
1202,1163,892,1665,614,1309
1202,1163,913,1677,605,1345
1201,1163,932,1687,599,1383
1201,1163,952,1698,595,1422
1201,1163,973,1707,593,1463
1200,1163,994,1716,594,1506
1200,1163,1015,1723,598,1550
1200,1163,1035,1730,605,1595
1200,1164,1056,1736,616,1641
1200,1163,1077,1741,629,1688
1199,1164,1097,1745,647,1735
1199,1164,1118,1748,669,1783
1199,1164,1138,1750,695,1830
1199,1164,1157,1753,725,1876
1199,1164,1177,1754,760,1921
1199,1164,1196,1755,800,1965
1199,1164,1215,1754,843,2006
1198,1164,1233,1754,891,2044
1198,1164,1251,1752,943,2079
1198,1164,1268,1751,1000,2110
1198,1164,1286,1748,1059,2136
1197,1164,1302,1746,1123,2157
1197,1164,1319,1742,1189,2172
1197,1164,1335,1738,1258,2181
1197,1164,1351,1734,1328,2183
1197,1164,1366,1730,1397,2179
1197,1164,1382,1725,1469,2166
1198,1164,1398,1720,1538,2147
1198,1164,1413,1714,1605,2121
1199,1164,1429,1708,1670,2088
1199,1164,1445,1701,1730,2048
1199,1164,1461,1693,1787,2003
1199,1164,1478,1684,1839,1953
1200,1164,1495,1675,1885,1900
1200,1164,1513,1665,1926,1843
1200,1164,1530,1654,1962,1784
1200,1164,1547,1642,1991,1723
1200,1164,1564,1627,2015,1660
1200,1164,1583,1613,2035,1598
1200,1164,1601,1597,2048,1536
1200,1163,1619,1580,2058,1474
1200,1163,1637,1561,2064,1414
1200,1163,1654,1541,2065,1355
1201,1163,1671,1520,2063,1297
1201,1163,1687,1498,2059,1242
1201,1163,1702,1474,2053,1189
1201,1163,1717,1449,2043,1138
1201,1163,1731,1423,2033,1088
1201,1163,1743,1395,2021,1040
1201,1163,1755,1367,2008,994
1201,1163,1764,1338,1994,950
1201,1163,1773,1309,1980,908
1200,1163,1779,1277,1964,867
1200,1163,1784,1246,1949,827
1200,1163,1788,1215,1935,789
1200,1162,1790,1183,1919,751
1200,1162,1790,1151,1904,715
1200,1162,1787,1118,1888,679
1200,1162,1784,1086,1873,645
1200,1162,1779,1054,1859,611
1200,1162,1771,1022,1844,578
1200,1162,1763,990,1830,546
1200,1162,1752,960,1815,515
1200,1162,1740,929,1802,484
1200,1161,1726,899,1787,455
1200,1161,1711,871,1774,426
1200,1161,1694,842,1761,399
1200,1161,1675,815,1747,373
1200,1161,1655,790,1734,348
1200,1161,1634,765,1721,325
1200,1161,1611,741,1708,304
1200,1161,1587,719,1694,284
1200,1161,1562,698,1681,266
1200,1160,1536,679,1668,250
1200,1160,1509,661,1654,237
1200,1160,1481,645,1639,225
1200,1160,1452,630,1624,216
1200,1160,1423,617,1608,209
1200,1160,1393,606,1592,203
1200,1160,1364,597,1575,200
1200,1160,1334,589,1557,199
1200,1160,1304,583,1539,200
1200,1160,1274,578,1518,202
1200,1161,1244,576,1498,205
1200,1161,1214,575,1478,210
1200,1161,1185,574,1457,216
1200,1161,1156,576,1435,223
1200,1161,1128,579,1413,230
1200,1161,1101,583,1391,239
1200,1161,1073,589,1367,247
1200,1161,1046,595,1344,257
1200,1162,1021,603,1321,267
1200,1161,995,612,1297,277
1200,1162,970,622,1273,288
1200,1162,945,634,1249,299
1200,1162,923,645,1225,310
1200,1162,901,657,1201,321
1199,1163,879,670,1177,333
1199,1163,858,685,1155,345
1199,1162,838,701,1130,356
1199,1163,819,715,1107,367
1199,1163,800,731,1083,379
1199,1163,783,748,1060,391
1199,1163,766,766,1036,404
1199,1163,750,783,1013,416
1199,1163,736,802,990,429
1199,1163,722,820,968,441
1198,1163,709,840,944,454
1198,1163,696,859,922,468
1199,1163,685,879,900,481
1198,1163,674,898,877,494
1199,1162,664,918,854,509
1199,1162,656,938,832,523
1199,1162,648,959,810,537
1199,1162,641,981,788,552
1199,1162,634,1000,766,568
1199,1162,629,1021,744,584
1199,1162,624,1041,722,601
1199,1162,620,1062,700,618
1199,1162,617,1083,678,636
1200,1162,615,1104,657,654
1200,1162,613,1124,635,674
1200,1162,613,1145,614,694
1200,1162,613,1166,593,715
1200,1162,614,1187,573,736
1201,1161,615,1207,552,759
1200,1162,616,1226,532,783
1201,1161,619,1246,513,807
1201,1161,622,1265,494,833
1201,1161,625,1284,475,860
1201,1161,630,1304,457,887
1201,1161,636,1324,439,917
1201,1161,640,1341,423,947
1201,1161,646,1359,407,978
1201,1162,653,1378,392,1011
1201,1162,660,1395,378,1044
1201,1162,668,1413,366,1079
1201,1162,676,1430,355,1115
1201,1162,685,1446,344,1152
1201,1162,694,1463,336,1190
1201,1162,703,1479,330,1230
1201,1162,713,1494,324,1270
1200,1163,723,1509,321,1311
1200,1163,735,1524,320,1353
1200,1163,746,1539,320,1396
1200,1163,757,1552,323,1439
1200,1163,769,1566,328,1483
1200,1163,781,1579,335,1527
1200,1163,793,1591,346,1571
1199,1163,807,1604,359,1616
1199,1163,820,1614,373,1660
1199,1163,833,1626,392,1705
1199,1163,846,1636,413,1749
1199,1163,861,1647,436,1792
1199,1163,874,1656,463,1833
1199,1164,890,1666,493,1875
1199,1164,904,1675,525,1914
1199,1164,919,1683,561,1952
1199,1164,935,1691,599,1989
1199,1164,951,1698,639,2022
1199,1164,966,1706,683,2054
1199,1164,982,1712,729,2082
1199,1164,999,1719,777,2108
1199,1164,1016,1724,827,2131
1199,1164,1032,1730,878,2151
1199,1164,1049,1735,931,2167
1199,1164,1068,1739,986,2180
1199,1164,1086,1743,1041,2189
1199,1164,1104,1747,1096,2195
1199,1164,1124,1749,1153,2197
1200,1164,1143,1751,1209,2195
1200,1164,1163,1753,1265,2191
1200,1164,1184,1754,1320,2182
1200,1164,1204,1755,1374,2171
1200,1164,1226,1754,1427,2156
1200,1164,1247,1752,1480,2137
1200,1164,1269,1750,1530,2117
1200,1164,1292,1747,1579,2093
1200,1164,1315,1743,1626,2068
1200,1164,1338,1738,1671,2040
1200,1164,1362,1731,1715,2010
1200,1164,1385,1724,1757,1979
1200,1164,1409,1716,1796,1946
1200,1164,1433,1706,1833,1912
1199,1164,1456,1696,1869,1877
1200,1164,1481,1683,1903,1842
1200,1164,1504,1670,1934,1804
1200,1164,1528,1654,1964,1767
1199,1164,1551,1639,1992,1729
1199,1164,1573,1621,2019,1691
1199,1164,1595,1602,2043,1653
1200,1163,1616,1582,2067,1615
1200,1163,1637,1560,2088,1576
1200,1163,1656,1537,2107,1537
1200,1163,1675,1513,2126,1499
1200,1163,1692,1488,2142,1460
1200,1163,1709,1462,2158,1422
1200,1163,1724,1435,2171,1383
1200,1163,1738,1406,2184,1345
1200,1163,1750,1377,2195,1308
1200,1163,1760,1346,2204,1270
1200,1163,1770,1315,2212,1233
1200,1163,1777,1284,2218,1196
1200,1162,1783,1252,2223,1160
1200,1162,1787,1220,2226,1124
1200,1162,1789,1186,2228,1089
1200,1162,1790,1154,2228,1054
1200,1162,1788,1120,2226,1019
1200,1162,1785,1088,2223,986
1200,1161,1780,1055,2217,952
1200,1161,1773,1023,2210,919
1200,1161,1764,991,2201,887
1200,1161,1754,960,2191,855
1200,1161,1741,929,2178,823
1200,1161,1727,899,2164,792
1200,1161,1712,871,2149,761
1200,1161,1696,844,2131,731
1200,1161,1678,817,2112,701
1200,1161,1659,793,2092,672
1200,1161,1638,769,2070,643
1200,1161,1617,746,2047,614
1200,1161,1595,725,2022,586
1200,1161,1572,705,1997,559
1200,1161,1548,687,1970,532
1200,1161,1523,670,1942,505
1200,1161,1498,655,1912,479
1200,1161,1473,641,1882,454
1200,1161,1447,629,1851,429
1200,1161,1421,617,1818,404
1200,1161,1395,607,1783,381
1200,1161,1368,599,1748,358
1200,1162,1343,592,1712,336
1200,1162,1317,586,1675,315
1200,1162,1290,582,1637,295
1200,1162,1265,579,1598,275
1200,1162,1240,576,1557,258
1200,1162,1215,575,1517,242
1200,1162,1190,575,1474,226
1200,1162,1166,576,1430,212
1200,1162,1142,579,1386,200
1200,1162,1120,581,1341,189
1200,1162,1098,585,1295,180
1200,1162,1076,589,1249,174
1200,1162,1055,593,1202,169
1199,1162,1034,600,1154,166
1200,1162,1015,605,1106,166
1200,1162,996,612,1058,167
1200,1162,977,619,1010,172
1199,1162,959,627,962,179
1200,1162,941,635,914,187
1199,1162,925,644,867,199
1200,1162,909,652,821,213
1200,1162,894,661,774,230
1199,1162,878,671,729,249
1200,1162,864,681,686,270
1200,1162,850,691,643,294
1200,1162,837,701,602,320
1200,1162,824,711,563,348
1200,1162,812,721,525,378
1200,1162,800,732,489,411
1200,1161,788,743,456,444
1200,1161,777,755,424,480
1200,1161,766,766,395,517
1200,1161,755,780,368,556
1200,1162,746,791,344,596
1200,1161,737,802,321,636
1200,1162,727,814,302,678
1200,1161,718,827,284,721
1200,1161,710,840,269,763
1200,1161,701,853,257,807
1200,1161,693,867,247,850
1200,1161,685,880,239,894
1200,1161,678,893,234,937
1200,1161,671,908,230,980
1200,1161,664,921,229,1023
1200,1161,658,936,229,1065
1200,1161,652,952,233,1107
1200,1161,646,967,238,1149
1200,1161,641,983,244,1189
1200,1162,636,997,253,1229
1200,1162,631,1012,263,1267
1200,1162,627,1029,275,1305
1200,1162,624,1045,288,1343
1200,1162,621,1062,303,1378
1200,1162,618,1079,320,1413
1200,1162,616,1096,337,1446
1200,1162,614,1113,355,1479
1200,1162,613,1131,374,1510
1200,1162,612,1148,394,1540
1199,1162,611,1166,417,1569
1200,1162,612,1185,438,1597
1199,1163,613,1203,461,1624
1200,1162,614,1220,484,1650
1200,1162,616,1239,508,1674
1200,1162,619,1257,533,1698
1200,1162,622,1276,558,1720
1200,1163,626,1295,583,1742
1200,1163,630,1314,609,1762
1200,1163,637,1333,635,1781
1200,1163,642,1352,661,1800
1200,1163,649,1370,687,1819
1200,1163,656,1389,714,1835
1200,1163,665,1409,740,1851
1200,1163,674,1428,767,1867
1200,1163,683,1445,794,1881
1200,1163,693,1464,820,1896
1200,1163,704,1482,847,1909
1200,1163,716,1500,874,1922
1200,1163,730,1518,901,1933
1200,1163,743,1535,928,1945
1200,1163,757,1552,955,1956
1200,1163,772,1569,982,1967
1200,1163,788,1585,1009,1977
1200,1163,805,1601,1036,1987
1200,1163,822,1616,1063,1997
1200,1164,841,1631,1090,2006
1199,1164,860,1645,1117,2014
1200,1164,879,1659,1143,2023
1199,1164,900,1672,1170,2032
1199,1164,921,1684,1197,2040
1199,1164,943,1695,1223,2048
1199,1164,966,1706,1250,2053
1199,1164,990,1715,1277,2061
1199,1164,1015,1724,1304,2068
1199,1164,1039,1731,1330,2074
1199,1164,1064,1738,1357,2080
1199,1164,1090,1744,1383,2085
1199,1164,1118,1748,1410,2090
1199,1164,1144,1751,1435,2094
1199,1164,1171,1754,1461,2098
1200,1164,1200,1754,1486,2101
1199,1164,1228,1754,1511,2104
1200,1164,1257,1752,1536,2105
1200,1164,1286,1748,1559,2106
1200,1164,1316,1743,1582,2105
1200,1164,1345,1736,1605,2103
1200,1164,1374,1728,1627,2100
1200,1164,1403,1718,1648,2095
1200,1164,1431,1707,1669,2089
1200,1164,1459,1695,1688,2081
1200,1164,1487,1680,1707,2072
1200,1164,1515,1664,1725,2060
1200,1164,1541,1647,1742,2048
1200,1164,1566,1627,1759,2033
1200,1163,1591,1606,1775,2016
1200,1163,1614,1584,1791,1998
1200,1163,1637,1561,1806,1977
1200,1163,1658,1536,1821,1955
1200,1163,1678,1511,1835,1932
1200,1163,1695,1484,1849,1907
1200,1163,1712,1457,1862,1881
1200,1163,1727,1428,1876,1853
1200,1163,1741,1399,1889,1824
1200,1163,1752,1369,1903,1793
1200,1163,1763,1339,1916,1762
1200,1162,1772,1309,1929,1730
1200,1162,1778,1277,1943,1696
1200,1162,1783,1245,1956,1662
1200,1162,1787,1215,1969,1626
1200,1162,1789,1183,1982,1590
1200,1162,1789,1152,1994,1553
1200,1162,1787,1120,2007,1514
1200,1162,1784,1089,2019,1474
1200,1162,1779,1059,2031,1433
1200,1162,1773,1029,2042,1391
1199,1162,1766,1000,2053,1348
1199,1162,1756,971,2062,1303
1199,1162,1746,944,2071,1257
1199,1162,1734,917,2078,1210
1200,1161,1722,891,2085,1159
1199,1162,1708,867,2089,1108
1199,1162,1693,843,2092,1056
1199,1162,1678,820,2092,1002
1199,1162,1662,799,2089,947
1199,1162,1646,780,2083,890
1199,1162,1629,761,2074,833
1200,1162,1612,743,2062,775
1200,1162,1595,727,2046,718
1200,1162,1577,711,2025,659
1200,1162,1560,697,2000,602
1200,1162,1542,684,1970,545
1200,1162,1525,672,1937,491
1200,1162,1507,661,1898,438
1200,1162,1490,651,1855,388
1200,1162,1473,642,1807,341
1200,1162,1457,633,1756,299
1200,1162,1440,625,1700,260
1200,1162,1424,618,1642,227
1200,1162,1407,612,1581,199
1200,1161,1390,606,1518,176
1200,1161,1375,600,1453,160
1200,1162,1358,596,1388,149
1200,1162,1342,592,1322,145
1200,1162,1325,588,1258,145
1200,1162,1308,585,1194,152
1200,1161,1291,582,1132,164
1200,1162,1274,579,1073,180
